epoch,train_time_s,lr_G,train/G_L1,train/G_NCE,train/G_NCE_L0,train/G_NCE_L1,train/G_NCE_L2,train/G_NCE_L3,train/G_NCE_L4,train/G_total,val/mae_norm,val/mae_norm__n,val/mae_norm/brain,val/mae_norm/spine,val/mae_norm/abdomen,val/mae_norm/musculoskeletal,val/mae_norm__macro,val/mae_hu,val/mae_hu__n,val/mae_hu/brain,val/mae_hu/spine,val/mae_hu/abdomen,val/mae_hu/musculoskeletal,val/mae_hu__macro,val/psnr,val/psnr__n,val/psnr/brain,val/psnr/spine,val/psnr/abdomen,val/psnr/musculoskeletal,val/psnr__macro,val/ssim,val/ssim__n,val/ssim/brain,val/ssim/spine,val/ssim/abdomen,val/ssim/musculoskeletal,val/ssim__macro,val/mae_band_soft,val/mae_band_soft__n,val/mae_band_soft/spine,val/mae_band_soft/abdomen,val/mae_band_soft/musculoskeletal,val/mae_band_soft__macro,val/mae_band_bone,val/mae_band_bone__n,val/mae_band_bone/spine,val/mae_band_bone/abdomen,val/mae_band_bone/musculoskeletal,val/mae_band_bone__macro,val/dice_bone,val/dice_bone__n,val/dice_bone/spine,val/dice_bone/abdomen,val/dice_bone/musculoskeletal,val/dice_bone__macro,val/n_samples,val/n_bone_eligible,is_best,train/D_real,train/D_fake,train/D_acc_real,train/D_acc_fake,train/D_score_real,train/D_score_fake,train/D_total,train/G_GAN
45,53.0,0.0002,0.13405109988082023,2.613889263925098,5.288288679577056,3.9419789847873505,1.951571620078314,1.241534617968968,0.6460721856071836,16.664937982105073,0.12057991470007792,230,0.11827173582474951,0.2123588803741667,0.1399634489195144,0.07621951813676528,0.13670339581379898,39.23552438422389,230,9.46173886597996,106.17944018708334,55.98537956780576,38.10975906838264,52.43407942231293,14.060411909914055,230,12.688306182976756,10.862190790116758,13.627913026167073,17.040026048537992,13.554609011949644,0.4116936457545861,230,0.43437130917126027,0.18416064149803585,0.3402242376766306,0.5394759188805308,0.3745580268066144,46.072092164237546,159,100.81163279215495,51.25788607495896,28.569940498897008,60.21315312200364,125.01162709753498,153,115.8730951944987,127.90126809014214,121.71864742702908,121.83100357055663,0.38581887114816493,159,0.4427364071210225,0.3393129035830498,0.4547349984225418,0.4122614363755381,230,159,False,0.06697927293412033,0.06882693127152466,0.9058862639325006,0.9025483009361085,0.764570545014881,0.13442564805348714,0.06790310229573931,0.6459386580047153
46,52.6,0.0002,0.13353415071254685,2.6089295602980114,5.29132255372547,3.916383881795974,1.9427475526219322,1.2494714501358213,0.6447220962672007,16.62127533413115,0.1207249719325615,230,0.1183817631656855,0.2126052909427219,0.14018409707127732,0.07626581458108765,0.1368592414401931,39.28476992249489,230,9.47054105325484,106.30264547136095,56.07363882851094,38.13290729054383,52.49493316091764,14.053889699835489,230,12.684006720042355,10.8531048638828,13.620051423970956,17.033346003766788,13.547627252915724,0.4117337414751882,230,0.43404383852448264,0.18448979490333134,0.3403442177049657,0.5398014890296119,0.3746698350405979,46.12740514263417,159,100.80244615342882,51.35832084493434,28.559879337038314,60.24021544513383,125.00376308665557,153,116.70890553792317,127.77626385158963,121.76540473655417,122.08352470868898,0.3853825768543724,159,0.4429682029618157,0.33946579480741884,0.45320234252306235,0.41187878009743234,230,159,False,0.05810223201600214,0.05668529022174577,0.9194292519773756,0.9214385114964985,0.7815266927083333,0.11736265250614711,0.057393761005784784,0.6589306722084681
47,53.1,0.0002,0.1321190741445337,2.6008689647629146,5.2902476083664665,3.9162101325534637,1.9378860354423524,1.2221907502128964,0.6378100842237473,16.445115875062488,0.12082141806250034,230,0.1184630709319887,0.2129041486316257,0.14024976625087412,0.0764005848738764,0.13700439267209125,39.319767387988776,230,9.477045674559097,106.45207431581285,56.099906500349654,38.2002924369382,52.55732973191495,14.048176003283983,230,12.68140644699488,10.844082885842903,13.61815111117106,17.01781558207168,13.54036400652013,0.4106461941548016,230,0.4335182391002145,0.1832964966694514,0.33921267139784833,0.5380923231797559,0.3735299325868175,46.19524387143693,159,101.0173110961914,51.399947470807014,28.648087739944458,60.355115435647626,124.68493288326887,153,116.44808197021484,127.43719126383463,121.47064406783493,121.7853057672948,0.3863246586208917,159,0.44277360373073155,0.3403658093290126,0.4543977180396074,0.41251237703311716,230,159,False,0.0723420191157077,0.07144174642106961,0.8954947254487446,0.8932996233304341,0.763134765625,0.136713068825858,0.07189188263423386,0.632339444614592
48,52.9,0.0002,0.1312370274748121,2.5989878206025985,5.29191609791347,3.900783770424979,1.9281714331536066,1.2363142813955035,0.6377531983313106,16.391161764235722,0.12094025759269363,230,0.11856746285314292,0.21346588929494223,0.14033461401754238,0.07652361897219505,0.13722289628445564,39.36218482223542,230,9.485397028251432,106.73294464747111,56.13384560701695,38.261809486097526,52.65349919220925,14.044358485287116,230,12.68140537724641,10.829026461312353,13.615702623183404,17.008667591080187,13.533700513205588,0.41008032281761586,230,0.43319132210503164,0.1821236792537901,0.338756707120449,0.5371365499283586,0.37280206460190735,46.23211665123514,159,101.46704355875652,51.408914322548725,28.665450164249965,60.513802681851736,125.05845482520807,153,116.47525956895616,127.90184410942925,121.7500052275481,122.04236963531116,0.38652194645138654,159,0.4439464087287585,0.34068405295306065,0.45423519338614177,0.412955218355987,230,159,False,0.05782130485223163,0.05898469298900593,0.919636923358554,0.9158624529838562,0.7798258463541666,0.11871581418173653,0.05840299896275004,0.668471148610115
49,52.9,0.0002,0.13148254972128642,2.5987630003974553,5.292240347181048,3.9141527402968634,1.916291145199821,1.233576867977778,0.6375537147124608,16.390162926628477,0.12097478996476402,230,0.11859556371477288,0.21376314759254456,0.14028178107865313,0.07667073068608131,0.13732780576801296,39.37796692971302,230,9.487645097181831,106.88157379627228,56.112712431461254,38.33536534304066,52.704324166989004,14.041804013657842,230,12.681386413281183,10.813989444540653,13.621302573074004,16.991216802294954,13.526973808297699,0.40959940753553226,230,0.4327426261045563,0.18134107854631212,0.3385676598929344,0.5361733489802906,0.3722061783810234,46.22749942803533,159,101.62330457899306,51.345865087306244,28.733059814998082,60.567409827099134,125.52692139070797,153,116.95174662272136,128.63227767944335,121.78052337081344,122.45484922432604,0.3857527583040906,159,0.44353028138478595,0.33992726831360065,0.4533884431501584,0.4122819976161816,230,159,False,0.06588171734696342,0.067028510574961,0.9071957849320911,0.9029590151139668,0.7682582310267857,0.13138826461065384,0.06645511401639807,0.6431449591403916
50,53.1,0.0002,0.13938339530002503,2.672168383144197,5.286744907924107,3.987654173941839,2.056300835950034,1.324555643683388,0.7055861172221956,17.26082161494664,0.12007026571942413,230,0.1184854161151698,0.20848771929740906,0.13877154387375143,0.07647824952644962,0.13555573220319497,39.00170842072238,230,9.478833289213583,104.24385964870453,55.50861754950056,38.23912476322481,51.86760881266087,14.115190325706514,230,12.700285946968254,11.007793116594748,13.745413675496541,17.02918659163794,13.620669832674372,0.4112610380286756,230,0.4316463997246514,0.1834316203991572,0.34165375695583666,0.5388715469411441,0.37390083100519733,45.21424180756575,159,97.43812900119357,50.50930562932441,27.932974236352102,58.62680295562336,128.63208247166054,153,120.08016628689236,131.0621080186632,126.00735925745082,125.71654452100212,0.37755548166193115,159,0.4385763373639848,0.3409427391721847,0.4292056618890326,0.402908246141734,230,159,False,0.059622133995539374,0.06264133141154335,0.916149488801048,0.9107295155525208,0.7771740141369048,0.12130697341192337,0.06113173280886951,0.6503137137208667
51,52.4,0.0002,0.12882252332000504,2.6014088204928805,5.290337703341529,3.930201302255903,1.9185223746867406,1.2311378169627416,0.6368445949895042,16.120764741443452,0.12014313346665839,230,0.11856882825074061,0.20898212823602888,0.13875844686272296,0.07661429879122547,0.1357309255351795,39.0278629987784,230,9.48550626005925,104.49106411801444,55.50337874508919,38.30714939561273,51.9467746296939,14.102833802347783,230,12.690996902881151,10.989152231200663,13.737716729003724,17.006129496933433,13.605998840004743,0.410556317023609,230,0.4311499322803927,0.18260794712437523,0.34109276263637744,0.5376806519925594,0.3731328235084262,45.31803277453537,159,97.81876966688368,50.52926416600004,28.132990224020823,58.82700801896818,128.355089524213,153,119.39002058241103,131.1138042026096,125.25140988385236,125.25174488962432,0.3787941504797002,159,0.4377015497949388,0.3412361518341176,0.4323706733162648,0.4037694583151071,230,159,False,0.06374716723249071,0.06502429266859377,0.9071078233775638,0.906267876284463,0.7698846726190476,0.1291692506699335,0.06438572979310439,0.6371036440134048
52,52.9,0.0002,0.12814453233565604,2.5914663434028626,5.296679474058605,3.915628167561122,1.8953466614087422,1.2194400493587767,0.6302371582105046,16.051388958522253,0.12023812150177748,230,0.11872610402568964,0.21039352317651114,0.13867343748186498,0.0767208879946598,0.1361284881696814,39.05844016664702,230,9.498088322055171,105.19676158825557,55.46937499274599,38.3604439973299,52.13116722509666,14.093600215036565,230,12.679056219209189,10.937727291878446,13.74008223588933,16.987638965965257,13.586126178235556,0.4094341185429822,230,0.43019779970948124,0.18007031248675454,0.3399187551533922,0.5366572801555906,0.37171103687630463,45.43081481501741,159,98.66533491346571,50.5720040341641,28.245413609913417,59.160917519181076,127.83425848468457,153,119.50946638319228,130.48930519951713,124.79664597687898,124.93180585319612,0.38080366673943755,159,0.4359240647819307,0.34363370372893964,0.43433746925022987,0.4046317459203667,230,159,False,0.06466636443954138,0.06580390809103846,0.9060840138367244,0.9009676124368395,0.7695940290178571,0.12933986981709797,0.06523513638724883,0.6454693937585467
53,52.6,0.0002,0.12822374758266267,2.594139968213581,5.296112773531959,3.91714749903906,1.8967207216081166,1.2304571662630355,0.6302614187200865,16.07257146835327,0.1203774440061787,230,0.11888194587868704,0.2116064495510525,0.1387966771392112,0.07669371905337487,0.1364946979055814,39.10285943260659,230,9.510555670294963,105.80322477552626,55.51867085568448,38.34685952668743,52.294827707048285,14.085321112376503,230,12.668592180859237,10.899040064511253,13.73188861658589,16.98687357974848,13.571598610426214,0.4086312312794768,230,0.4297006155403567,0.17839149799611834,0.3388811857142347,0.5360015098537717,0.37074370227612036,45.58321991206715,159,99.5574239095052,50.68978658635566,28.33705735206604,59.5280892826423,127.19094310087316,153,119.21861775716145,129.99805289374459,123.84114767003942,124.35260610698181,0.3836662242505348,159,0.43721334387858707,0.34565761994491234,0.43886059439474984,0.40724385273941643,230,159,False,0.0649792206118859,0.06155489131010004,0.9085754150436038,0.9101865257535662,0.7727167038690477,0.12574587890080044,0.06326705570377054,0.6560567249144826
54,52.9,0.0002,0.12702276454794975,2.5835931426002867,5.297440492539179,3.891948867979504,1.8826212093943642,1.2205049937679655,0.6254499416975748,15.94026158650716,0.12037846182027588,230,0.11898511674412539,0.21280441847112444,0.13864754552536823,0.07662489078938961,0.13676549288250192,39.09608695688455,230,9.518809339530032,106.40220923556222,55.45901821014729,38.312445394694805,52.42312054498359,14.087208918394765,230,12.663974496409644,10.863373331548342,13.738552361266805,16.995028215048155,13.565232101068236,0.4079846502646156,230,0.4292591466030604,0.17628781331910026,0.33824906038477065,0.5353047885000706,0.3697752022017505,45.61561859178843,159,100.20055389404297,50.67849313451889,28.344643150057113,59.74123005953965,126.5179993872549,153,119.47591993543837,129.05275844997828,123.46708085801866,123.99858641447844,0.38524490403913475,159,0.4357919245958328,0.3461025453152809,0.4428245207361345,0.40823966354908275,230,159,False,0.06079735095568356,0.06203612707599643,0.9164900972729637,0.9115370575870786,0.775434802827381,0.12397924150739398,0.06141673891938158,0.6543919344743093
55,53.0,0.0002,0.12640492625179744,2.58712271962847,5.294046797071185,3.9121144328798567,1.8804792739096141,1.2216700068541935,0.6273027936617533,15.878164073399136,0.1205449094105026,230,0.11898908564742182,0.21421301696035597,0.13887812926414164,0.07669004964243088,0.13719257037858756,39.1693723179076,230,9.519126851793747,107.10650848017798,55.55125170565666,38.34502482121544,52.630477964710956,14.080712272836234,230,12.665140940290822,10.816064182526667,13.732092767630084,16.985312824852098,13.549652678824918,0.4078393345941668,230,0.42917195130401936,0.17504476341936323,0.3383581704915838,0.5348351342337472,0.3693525048621784,45.76790359784972,159,100.8272221883138,50.79145293540143,28.486698150634766,60.03512442478333,126.08148038776872,153,120.16434393988715,128.6283059861925,122.82296046504268,123.87187013037412,0.38639465759584457,159,0.4328568105896314,0.3461998867544722,0.44639731977700386,0.4084846723737025,230,159,False,0.06621503712875502,0.06458400607197767,0.9068181389854068,0.9058260760137014,0.7729399181547619,0.12649372418721516,0.065399521731195,0.6505487323516891
56,52.8,0.0002,0.12568065286392258,2.5768033867790585,5.296538066864014,3.8953807319913594,1.8598075526101248,1.2102835084710801,0.6220068762699763,15.79329368954613,0.12062105355055436,230,0.11898818381235633,0.21409925321737924,0.13903145626821417,0.07676484103181533,0.13722093358244128,39.20129490481771,230,9.519054704988507,107.04962660868962,55.612582507285666,38.38242051590766,52.640921084217865,14.074445538959415,230,12.665965788485787,10.819840665569723,13.720678883379733,16.977080749113433,13.54589152163717,0.4073579023713651,230,0.42894425106720185,0.17474370035860273,0.33793890143328525,0.5338986728872571,0.3688813814365867,45.813573477403175,159,100.5591303507487,50.8410344225295,28.57622810772487,59.99213096033436,125.94561278897953,153,120.48043908013238,128.64153247409396,122.36327559859664,123.82841571760765,0.3854784046317328,159,0.4309203980697526,0.3436426457731014,0.4483995366276109,0.40765419349015497,230,159,False,0.06323521204647564,0.06161067069818576,0.9112268704743612,0.9103002841983523,0.7739780970982143,0.12637231009347097,0.06242294158076956,0.6484250292181969
57,52.7,0.0002,0.12521242187136694,2.5818632006645204,5.299771926516578,3.9064858095986503,1.8729582726955414,1.2070878213360197,0.6230119964196569,15.750437909080869,0.12089137967837893,230,0.11905661309269112,0.21440522869428,0.13949569877474866,0.0769599116673427,0.13747936305726563,39.30861257437778,230,9.52452904741529,107.20261434714,55.798279509899466,38.47995583367135,52.751344684531524,14.05633290138243,230,12.662921823218749,10.814292164792427,13.694597973581425,16.951219265529314,13.530757806780478,0.4064735448230868,230,0.42836322666893545,0.17365102801058027,0.33695876788585744,0.5328239782580307,0.36794925020585095,45.96365977833106,159,100.57084655761719,51.00013469127899,28.733421870640345,60.101467706512175,126.09764488070618,153,120.7402589586046,129.07592061360677,122.02674964622214,123.94764307281116,0.3852723652508649,159,0.42852002299494213,0.34206042185108715,0.45085618239162223,0.4071455424125505,230,159,False,0.06467305903899528,0.06273468826853093,0.9057407589185805,0.910954384292875,0.7705426897321429,0.1282521719024295,0.0637038736471108,0.6473324733830633
58,52.9,0.0002,0.12483756797654288,2.582501132147653,5.300916916983468,3.9113680305935086,1.860474931626093,1.2163594152246202,0.6233860450131553,15.713251259213402,0.12104021459817886,230,0.11920319020118512,0.21444812417030334,0.13972480182952068,0.07699389935338072,0.13759250388859748,39.35466265127711,230,9.53625521609481,107.22406208515167,55.889920731808274,38.496949676690356,52.78679692743628,14.045096923848845,230,12.654536957240099,10.81045211408835,13.67788440082762,16.94437438958207,13.521811965434534,0.40592166101155075,230,0.427702043048093,0.17396855851014456,0.33640500094662323,0.532274104654789,0.36758742678991246,46.078369704432454,159,101.01987965901692,51.108243049459254,28.805482489722117,60.31120173273276,125.73371223998225,153,119.31393008761935,128.702751244439,121.85527759128146,123.29065297444662,0.38599166552881775,159,0.4330459377831883,0.34123801582671226,0.45355156948789954,0.40927850769926666,230,159,False,0.06273019858414218,0.0617786904863481,0.9095271341857456,0.9123221079508463,0.7747314453125,0.12432673204512823,0.06225444458957229,0.6469933275665556
59,53.0,0.0002,0.12307267618321237,2.542276770727975,5.297652103787377,3.8062519652502877,1.8157625084831601,1.1863534158184414,0.6053636918465296,15.159938657851447,0.1206259243676196,230,0.11899987954488943,0.21393884552849662,0.13922893541290404,0.07646431461242693,0.13715799377467924,39.194143049418926,230,9.519990363591154,106.96942276424832,55.69157416516162,38.232157306213466,52.60328614980364,14.071309825898194,230,12.665415115383428,10.839209466215738,13.698206328154798,16.999509048604796,13.55058498958969,0.41100024308847344,230,0.4304224731216968,0.17957711716492972,0.34261517749821885,0.5383578496319907,0.372743154354209,45.92121267018828,159,101.0909161037869,50.935207204615814,28.63830522128514,60.22147617656262,124.73073119119881,153,117.72564019097223,127.90560285780165,120.60679358023184,122.0793455430019,0.3861222774809543,159,0.43367598785294426,0.340506143471662,0.45504965611533926,0.40974392914664853,230,159,False,0.29924268559330985,0.28537061767918726,0.4870542442514783,0.5272440594576654,0.4513904389880952,0.43874192010788693,0.29230665152981167,0.310394234032858
60,53.0,0.0002,0.12191223005453745,2.5256493733042764,5.300270661853609,3.7798203286670504,1.7747049578598568,1.1740403656448637,0.5994102299922989,14.924903551737467,0.12041011214580224,230,0.11878697364263131,0.2137590381834242,0.13902908745915332,0.076212233930294,0.13694683330387572,39.122008350556314,230,9.502957891410505,106.8795190917121,55.611634983661325,38.106116965147,52.52505723298273,14.087452531144478,230,12.677654838068094,10.857630066326534,13.7055816438776,17.034950777481466,13.568954331438423,0.41514871431433636,230,0.4325199200653694,0.18327935536702475,0.34786635304385044,0.5433274747005531,0.3767482757941994,45.88992031265355,159,101.4229753282335,50.89388766187302,28.565448420388357,60.294103803498295,123.86470191307318,153,116.02466583251953,127.11597468058268,119.75258664731626,120.96440905347282,0.3861736596075806,159,0.4363042066494624,0.3407851997366611,0.45430473647346453,0.41046471428652936,230,159,False,0.20560120173863003,0.20196571151415507,0.5020476311445237,0.5278895646333694,0.44955705915178573,0.44630533854166665,0.20378345584585553,0.208031103795483
61,52.9,0.0002,0.12232906573585102,2.520494868641808,5.303149836403983,3.7653608537855603,1.7763270537058513,1.1592320904845284,0.59840427339077,14.960699426560176,0.12026665210723878,230,0.11874325736097886,0.21241453455554116,0.13897407197571815,0.07598687741639358,0.13652968532715792,39.058194701114424,230,9.499460588878309,106.20726727777057,55.589628790287264,37.99343870819679,52.32244884128323,14.101930969138213,230,12.682237810101759,10.908177865305717,13.711198616253192,17.07105299408951,13.593166821437544,0.41772940476303516,230,0.43346377157829175,0.18701733317640093,0.3510600810355328,0.5467684231698513,0.3795774022400192,45.820370128319695,159,100.68760765923395,50.90982627868652,28.45940555844988,60.018946498790115,123.313821131887,153,115.61193593343098,126.48039830525717,119.3198400426794,120.47072476045587,0.38647922960186154,159,0.4361038522587882,0.3420043890463545,0.45315804046445657,0.4104220939231998,230,159,False,0.20362656939597357,0.201617925294808,0.5097255407344727,0.5316898274989356,0.45152529761904764,0.4462030319940476,0.20262224695512226,0.20729798724253973
62,52.4,0.0002,0.12180784387247903,2.5064527346974326,5.306437914712088,3.718601575351897,1.7637222582385654,1.1527325370482036,0.59076918335188,14.89823561622983,0.12013516233343145,230,0.11876916890622864,0.2118388464053472,0.1387502192024221,0.07588225217269999,0.13631012167167447,38.998239091557004,230,9.501533512498291,105.9194232026736,55.50008768096883,37.941126086349996,52.21554262062268,14.113716046940992,230,12.688117630170215,10.928967488774783,13.725021970787138,17.085456542881765,13.606890908153474,0.419660190006961,230,0.4341141715855666,0.189399348364936,0.35371668573389664,0.5490316950849125,0.3815654751923279,45.77422607469859,159,100.59166208902995,50.84216819925511,28.457378149032593,59.96373614577255,122.79726913551879,153,114.88339063856337,126.0098513285319,118.76194522998951,119.88506239902826,0.38702297823374754,159,0.43789537582132554,0.342899001976277,0.4529123030536409,0.4112355602837478,230,159,False,0.2030993639713242,0.20062688170444398,0.5195330801464263,0.5388445913791656,0.4527983165922619,0.4444277808779762,0.20186312283788407,0.21099849392970402
63,52.6,0.0002,0.12098009313146273,2.506857865764981,5.2963654245649066,3.719570629937308,1.7670631090799966,1.1594916966699418,0.5917982246194567,14.82618477685111,0.12009829098115797,230,0.11881440006931063,0.21189780202176836,0.13859619081337402,0.07592254225164652,0.1363077337890249,38.980234170089595,230,9.50515200554485,105.94890101088419,55.438476325349605,37.96127112582326,52.213450116900475,14.118826228507594,230,12.6923498832837,10.925693462532267,13.732859102458345,17.08844989374516,13.609838085504869,0.4210316272533458,230,0.4344092068118109,0.19116757975684273,0.3557518070682566,0.5505900446857724,0.38297965958067065,45.78157536488659,159,100.84793938530817,50.82108708645435,28.47244361468724,60.047156695483245,122.39376457064759,153,114.41596984863281,125.45117501152886,118.62771295618128,119.498285938781,0.3881699355237139,159,0.4399315681722429,0.3448294483600779,0.45260120515844654,0.41245407389692246,230,159,False,0.20173275768756865,0.1997865698876835,0.5422572879564195,0.5540046419416155,0.4596400669642857,0.43839634486607143,0.2007596643198104,0.2213175913407689
64,52.4,0.0002,0.12029414372075171,2.505800835859208,5.298655414581299,3.7151970534097583,1.7652399471827915,1.158356099611237,0.5915554076433182,14.800090685344877,0.1200616064602914,230,0.11890563069724701,0.21174768772390154,0.13837603146725513,0.07604988498081054,0.13626980871730354,38.95906147717134,230,9.51245045577976,105.87384386195077,55.35041258690205,38.02494249040527,52.190412348759466,14.1208770935461,230,12.69117620729211,10.928084150793758,13.74174651894268,17.08305876178763,13.611016409704044,0.42181313886590627,230,0.43446625076549156,0.19164346324072945,0.35716854115115837,0.5512729303113052,0.38363779636717116,45.74135973468517,159,100.83119032118056,50.73193306618548,28.510603155408585,60.02457551425821,122.32614828870187,153,114.17503441704645,125.15195583767361,118.97498801902488,119.43399275791496,0.38683197963631377,159,0.44016755123933154,0.34403968396339013,0.4500901162225221,0.41143245047508126,230,159,False,0.1915375278109596,0.18824999343071666,0.6168928715089957,0.6248836118550528,0.4895100911458333,0.4076352074032738,0.18989376028378804,0.26487548230659397
65,52.8,0.0002,0.11996672760163035,2.507331042630332,5.298091034662156,3.7178864342825753,1.7626602297737486,1.1616756457658042,0.5963415509888104,14.923040394555954,0.12023245310005934,230,0.11902650445699692,0.21193791925907135,0.13853164270837257,0.07630654836871795,0.13645065369828968,39.02245348756728,230,9.522120356559753,105.96895962953568,55.412657083349025,38.15327418435897,52.26425281345085,14.11263524146926,230,12.68818198199542,10.921692382513092,13.738841478329075,17.058908114476864,13.601905989328612,0.4216858285924663,230,0.4342172903494096,0.19037195377879673,0.35721330075187885,0.5511949126209531,0.3832493643752596,45.783144441040804,159,100.94450124104817,50.7666307408759,28.55278866631644,60.087973549413505,122.98738636690028,153,114.25213199191623,125.70326605902778,119.91679594251845,119.95739799782082,0.3848754771334945,159,0.43944108486175537,0.34323466053985535,0.44600308945934686,0.40955961162031923,230,159,False,0.1349818980055196,0.13661086200958206,0.7848955212604432,0.7727440677938007,0.6066255115327381,0.2921139671688988,0.13579638023816404,0.41903659296887263
66,52.5,0.0002,0.11957100455959638,2.5366691941306705,5.307143452053978,3.7684374604906354,1.7978817238694145,1.1928560415903726,0.6170271344837688,15.039617674691337,0.12034605762556844,230,0.1191244785949378,0.21226583586798775,0.1385625630141573,0.07654431834816933,0.13662429895631303,39.065289490896724,230,9.529958287595024,106.13291793399387,55.42502520566291,38.27215917408466,52.34001515033412,14.102700314192099,230,12.680431425146987,10.901898169746035,13.740108350052973,17.02898522582237,13.58785579269209,0.4210134020318156,230,0.4335879551272997,0.1887181798617045,0.35654623093123133,0.5506165772676468,0.3823672357969706,45.819862365722656,159,101.16567823621962,50.759217404304664,28.63393885748727,60.18627816600385,123.38861393149382,153,114.19080183241103,126.00592753092448,120.55939328228986,120.25204088187513,0.3838923436197095,159,0.43867457326915527,0.3431226634123224,0.4435228770598769,0.40844003791378486,230,159,False,0.09147017509454773,0.09833614908247476,0.8633955255860374,0.8414054440600531,0.6936761765252977,0.2049652099609375,0.0949031620862938,0.5458479698924791
67,52.6,0.0002,0.11847159610617729,2.536677552404858,5.306994597117106,3.7887476251238867,1.7893900224140713,1.186048039935884,0.6122072462524687,14.944777357010615,0.12031066756209602,230,0.11930389592135457,0.2123969942331314,0.13821000146104934,0.07674221148980516,0.1366632757763351,39.03874165014081,230,9.544311673708364,106.1984971165657,55.284000584419736,38.37110574490258,52.349478779899094,14.101408828035014,230,12.669766633716051,10.89605936705262,13.759929689907038,17.00486918391926,13.582656218648744,0.4200052920890891,230,0.43278351740937837,0.18741054832935333,0.35555570144602594,0.5493688673845359,0.3812796586423234,45.766568429814946,159,101.16315375434027,50.599312559087224,28.751439571380615,60.1713019616027,123.32687497606464,153,114.21564822726779,125.8637186686198,120.61733994660554,120.23223561416438,0.3840892949850304,159,0.4381520284546746,0.34335494540790296,0.4437761567533016,0.40842771020529306,230,159,False,0.08158126228622027,0.08769630255798498,0.8828333529688063,0.8615483005841573,0.7136986142113095,0.18502529121580577,0.08463878217374994,0.5609401891628901
68,52.6,0.0002,0.1199478855800061,2.545684422197796,5.3075067429315474,3.8241805065245855,1.798325918118159,1.1849944179966336,0.6134143204916092,15.109702128455753,0.12059727928236774,230,0.11949745570899735,0.2130947874652015,0.13857695484097968,0.07694585781012263,0.1370287639563253,39.14195483793383,230,9.559796456719788,106.54739373260074,55.430781936391874,38.472928905061316,52.50272525769343,14.082580777095794,230,12.656887461268884,10.86511756268443,13.742362230989523,16.97832966437084,13.560674229828418,0.41818709418825484,230,0.43192814794224754,0.1850875500175688,0.3531857077428635,0.5473372978823525,0.3793846758962581,45.86874275687356,159,101.33205837673611,50.734359862956595,28.787709747041976,60.28470932891156,123.76043790929458,153,114.71348487006293,126.20123358832465,121.20027061744973,120.70499635861245,0.3825043874716609,159,0.4355059795909458,0.34170270243540724,0.44247481719191584,0.4065611664060896,230,159,False,0.08451394260018355,0.08647032435096445,0.8760826922598339,0.8670787236520222,0.7191522507440476,0.18150459471203031,0.08549213351770527,0.5692291695447195
69,52.7,0.0002,0.11971167322425615,2.552989007177807,5.306723476591564,3.8479080063956124,1.8038835732709795,1.1957576323123205,0.6106720775365829,15.093279797690256,0.12094617328889992,230,0.1197195887880426,0.21454757783148024,0.13891401847309254,0.07729791277753455,0.13761977446753748,39.273826160508655,230,9.577567103043409,107.27378891574011,55.565607389237016,38.648956388767274,52.766479949196956,14.058565515752482,230,12.642638501478622,10.812894004075151,13.725023704181227,16.935258228363875,13.528953609524718,0.41585138666888943,230,0.43090223195687144,0.18060874773396385,0.35031795676084276,0.5445784607103893,0.3766018492905168,46.039225752248704,159,102.1772232055664,50.86603237720246,28.914907898221696,60.65272116033018,124.15213436550565,153,114.771482679579,126.50851058959961,121.78828260633681,121.02275862517179,0.38100492991741347,159,0.43480319115850663,0.3408362958976563,0.43978470217968735,0.40514139641195007,230,159,False,0.08002745250594757,0.08014363428311688,0.8819490940797896,0.8739120567128772,0.7293433779761904,0.17082639648800804,0.08008554326813845,0.5691234988825662
70,52.8,0.0002,0.11823613547853061,2.5500050828570413,5.297202909560431,3.853732763017927,1.802418147382282,1.1856249267146701,0.6110463748375575,14.964960338955834,0.12132953164046226,230,0.11991434670250181,0.2156806985537211,0.13942821323871613,0.07758027375010508,0.13815088306126103,39.41923963278532,230,9.593147736200144,107.84034927686055,55.77128529548645,38.79013687505254,52.99872979589992,14.031513544874525,230,12.633408427636505,10.77869626511501,13.692526851306754,16.895898688394265,13.500132558113133,0.4134936100762823,230,0.42979150989525755,0.17748383515410954,0.3470812864760135,0.542238172675882,0.37414870105031567,46.24381293290816,159,102.80252414279514,51.08458165919527,29.02844398362296,60.971849928537786,124.37089628331802,153,115.39389207628038,126.68214484320747,122.01498271800854,121.3636732124988,0.3802061148643869,159,0.43402545981936985,0.340023565482586,0.4390058566017875,0.4043516273012478,230,159,False,0.08283033138584522,0.08250219875148364,0.8728955196482795,0.8733386444193977,0.7288178943452381,0.17038517225356328,0.08266626521945,0.5913416628326689
